"Dados_demograficos:DATE2","Dados_demograficos:codigo_paciente","Dados_demograficos:coordenadas_IDS:Latitude","Dados_demograficos:coordenadas_IDS:Longitude","WHOTA:coordenadas_IDS:Altitude","WHOTA:coordenadas_IDS:Accuracy","WHOTA:provincia_colheita","WHOTA:dist_colheita","WHOTA:LO_COLHEITA","WHOTA:ptdcol","WHOTA:tipmast","WHOTA:teccol","WHOTA:tembie","WHOTA:temag","WHOTA:humreab","WHOTA:ph","WHOTA:Turbidez","WHOTA:condelec","WHOTA:conamon","WHOTA:conortf","WHOTA:oxigenio","WHOTA:descfras","WHOTA:consdtr","WHOTA:nota12","WHOTA:SARS_COV_2","WHOTA:Influenza","WHOTA:Poliovirus","WHOTA:Colera","WHOTA:Febre_tifoide","WHOTA:Outros","WHOTA:Outros_other","WHOTA:TEC_RES_COLHEITA","WHOTA:Observacao","meta:instanceID"
"09/02/2025","IDSW100231",-25.9183981,32.5392952,34.1,4.96,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","26",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:33baaa49-bfb4-4161-ba51-8cf126848040"
"09/02/2025","IDSW100232",-25.9177267,32.5382117,41.7,4.4,"Maputo Cidade","kamubukwana","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","26",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:7dbd38c3-8fc9-4f0b-9a29-71cdc42466b7"
"09/02/2025","IDSW100233",-25.9177693,32.5382817,37.9,3.985,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","26",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:00799ab7-ed7e-48d0-84a3-560af2bba952"
"09/02/2025","IDSW100234",-25.9175219,32.5383736,35.8,5,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","26",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:2095656c-b3ce-4f4f-8be2-885b3ef0299c"
"09/10/2025","IDSW100235",-25.9651245,32.6023214,16,4.883,"Maputo Cidade","kamubukwana","Presidencia","Emissario_EM","Aguas_residuais","Grag_sample","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:2b32927f-fa69-431c-bd1d-1f3e3437dd05"
"09/10/2025","IDSW100236",-25.9837388,32.5919795,22.2,4.966,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Torpidos","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Nao","","","INOCÊNCIO","","uuid:8811a61e-4e57-4c12-84f6-0dc1aa8f1ef0"
"09/10/2025","IDSW100237",-25.9835845,32.5919432,77.8,5,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Moore_swab","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:0e440973-9e4d-4b62-9a97-98985828aaf8"
"09/10/2025","IDSW100238",-25.9836177,32.5919875,77.9,4.983,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Grag_sample","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:d89e91a8-af71-44ee-b8a8-8c1371f68545"
"09/10/2025","IDSW100239",-25.9177264,32.5382772,27.9,4.983,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:d0ddfc26-ec90-4d97-816d-1d26863886ad"
"09/10/2025","IDSW100240",-25.9178543,32.5381316,25.4,4.966,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:eed13ce4-3b60-47dd-b55a-00477d682682"
"09/10/2025","IDSW100241",-25.9177148,32.5382921,25.5,4.7,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:579bc17b-77e3-4400-b5f0-f4c8736d80e5"
"09/10/2025","IDSW100242",-25.9184105,32.5392044,26.5,4.32,"Maputo_provincia","matola","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:fb396df6-67e1-4c47-a377-e42ce4149072"
"09/10/2025","IDSW100243",-25.918427,32.5392229,24.5,4.8,"Maputo_provincia","matola","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:b4675794-64aa-4c98-b2ac-e9eb06451485"
"09/10/2025","IDSW100244",-25.9184325,32.5392023,24.4,4.34,"Maputo_provincia","matola","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:d9e35eeb-91b6-47ce-a546-e46c68d21d60"
"09/10/2025","IDSW100245",-25.9188121,32.5390227,24.4,4.74,"Maputo_provincia","matola","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:164cf13d-aa9f-4f94-9130-a52d4e3c38c1"
"09/10/2025","IDSW100246",-25.9187895,32.5390883,24.3,4.3,"Maputo_provincia","matola","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:f828e03b-9d53-4ecb-89d7-b3636a3ed3a7"
"09/10/2025","IDSW100247",-25.9187328,32.5391069,36.1,4.833,"Maputo_provincia","matola","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","24",40,74,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:42e28c8c-19c8-41e5-9863-716c02c49e0b"
"09/10/2025","IDSWT00039",-16.1633305,33.5984815,121.5999984741,5,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Moore_swab","23",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:808d254b-e9c1-4a80-b3d6-13a07ada00bf"
"09/10/2025","IDSWT00040",-16.1637666,33.5982775,120.4000015259,4.828,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Grag_sample","23",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:91806bf8-b7cb-465a-973b-a8588ee16191"
"09/10/2025","IDSWT00041",-16.1579017,33.5922533,120,4.6,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Moore_swab","23",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:2e70d3a2-b446-4f1d-bdae-0f1bacd5e0db"
"09/10/2025","IDSWT00042",-16.1577967,33.5921283,120,4.85,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Grag_sample","23",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:3c76d1ba-177f-47a5-a54b-c041676b0b4c"
"09/10/2025","IDSWT00043",-16.1559725,33.5903831,120.0999984741,4.666,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Moore_swab","23",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:f866831d-5a5c-47ea-a11b-a66e01a3c170"
"09/10/2025","IDSWT00044",-16.1559884,33.5903966,120.0999984741,3.7,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Grag_sample","23",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:7b9ff268-a337-4433-a9b4-c232ed2d33e2"
"09/10/2025","IDSWT00045",-16.1545335,33.5886327,121.3000030518,4.183,"Tete","tete","Registo","Emissario_EM","Aguas_residuais","Moore_swab","23",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:abf405f6-5dca-43cf-b5b1-a4872c57eecf"
"09/10/2025","IDSWT00046",-16.15457,33.588639,121.3000030518,3.483,"Tete","tete","Registo","Emissario_EM","Aguas_residuais","Grag_sample","23",40,50,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:ed13a29e-08bb-4ab9-85e9-8311efed93f1"
"09/16/2025","IDSWT00047",-16.1637467,33.59822,121.6999969482,4,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Moore_swab","29",8,54,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Sim","","","","","","","uuid:20c86027-9733-4d66-a847-55bccc2a1276"
"09/16/2025","IDSWT00048",-16.1637752,33.5982369,121.5,3.633,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Grag_sample","29",8,54,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Sim","","","","","","","uuid:34aea3ab-535f-43f8-a513-b17138dcca46"
"09/16/2025","IDSWT00049",-16.157815,33.5922529,120,3.9,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Moore_swab","29",8,54,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:00e1919b-cc9b-48ee-a349-e13f666d49ba"
"09/16/2025","IDSWT00050",-16.157865,33.592225,120,1.86,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Grag_sample","29",8,54,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:c21ba42e-a9b4-4e3e-b0da-18a6e03e24a2"
"09/16/2025","IDSWT00051",-16.1559615,33.5903453,127.0999984741,3.84,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Moore_swab","29",8,54,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:286e6048-4b8c-4653-a5ae-529c18df1ba7"
"09/16/2025","IDSWT00052",-16.1560162,33.5903319,127.0999984741,4.416,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Grag_sample","29",8,54,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:e08ec4ae-f1fa-4017-8ecc-4fcdf77c7528"
"09/16/2025","IDSWT00053",-16.1545579,33.5885758,120.6999969482,4.833,"Tete","tete","Registo","Emissario_EM","Aguas_residuais","Moore_swab","29",8,54,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:68275906-8848-465d-a92b-703b66e1f45f"
"09/16/2025","IDSWT00054",-16.1545575,33.5885772,120.6999969482,4.775,"Tete","tete","Registo","Emissario_EM","Aguas_residuais","Grag_sample","29",8,54,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Sim","","","","","Camacho Monteiro","","uuid:c617a182-20e0-41d0-bc40-5b7f9fbcecf1"
"09/16/2025","IDSW100248",-25.965024,32.6024673,40.7000007629,4.966,"Maputo Cidade","kamubukwana","Presidencia","Emissario_EM","Aguas_residuais","Moore_swab","28",40,35,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:0e911c1f-b14e-4d5d-a99e-235758012915"
"09/16/2025","IDSW100249",-25.9649744,32.6025106,51.2000007629,4.916,"Maputo Cidade","kamubukwana","Presidencia","Emissario_EM","Aguas_residuais","Grag_sample","28",40,35,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:ff967449-1251-40e6-9f17-5ed7ab8a7fa6"
"09/16/2025","IDSW100250",-25.9837998,32.591987,51.2000007629,4.95,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Torpidos","28",40,35,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:6e447615-6c05-4ca9-8ed9-ab05148080f1"
"09/16/2025","IDSW100251",-25.9837883,32.592025,51.2000007629,4.7,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Moore_swab","28",40,35,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:a695ed54-48a5-415b-813b-e6e25b1db260"
"09/16/2025","IDSW100252",-25.9838268,32.5920204,51.2000007629,4.866,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Grag_sample","28",40,35,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:ac953c55-fe3c-40d3-8721-d645aa0d4be3"
"09/16/2025","IDSW100253",-25.9177672,32.5383404,26.2000007629,4.9,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","30",40,28,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","I","","uuid:cabde7eb-8fcd-4a60-ac6e-e0847797a698"
"09/16/2025","IDSW100254",-25.9177489,32.5383054,26.2000007629,4.82,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","30",40,28,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:59c7022b-59dd-4eab-91c3-4fde613f3e1a"
"09/16/2025","IDSW100255",-25.9177623,32.5382793,26.1000003815,4.96,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","30",40,28,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:c2001a12-5ffc-40f3-9af8-a8499adc57c4"
"09/16/2025","IDSW100256",-25.9185092,32.5393054,26.1000003815,4.86,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","30",40,28,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Nao","","","Sim","","","INOCÊNCIO","","uuid:95410ac2-93bd-438a-8643-e90b08e48d41"
"09/16/2025","IDSW100257",-25.9184864,32.5394015,26.1000003815,4.766,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","30",40,28,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:1e85e511-644d-4e33-8b96-83e8c339a0e3"
"09/16/2025","IDSW100258",-25.918509,32.539363,26.1000003815,4.916,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","30",40,28,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:d528fa56-2a10-4f66-8501-81c00ae49743"
"09/16/2025","IDSW100259",-25.9187242,32.5390473,26.1000003815,4.92,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","30",40,28,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:8b0ae606-1d0c-479a-b670-b942426a3040"
"09/23/2025","IDSW100260",-25.9649909,32.6022919,26.2,4.75,"Maputo Cidade","kamubukwana","Presidencia","Emissario_EM","Aguas_residuais","Grag_sample","25",40,56,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:62e2ab27-6f88-4e01-bbf8-ddd42356f125"
"09/23/2025","IDSW100261",-25.9838402,32.591944,34.4,4.92,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Torpidos","25",40,56,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:2bb3a89c-cd60-44ba-a66b-d4feae73fe2e"
"09/23/2025","IDSW100262",-25.9838016,32.5919484,34.3,4.98,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Moore_swab","25",40,56,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:73284779-eb37-4e25-b41f-e3d8a83686d0"
"09/23/2025","IDSW100263",-25.9837935,32.5919428,34.3,4.1,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Grag_sample","25",40,65,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:3893a957-95f1-4374-b9de-3fb353cdc5f6"
"09/23/2025","IDSW100264",-25.9177233,32.5382983,34.3,4.4,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","25",40,52,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:dabe2336-7a1d-439b-84ba-f658a9b714e1"
"09/23/2025","IDSW100265",-25.917709,32.5382908,32.3,4.916,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","25",40,52,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:5adfef54-7c72-4d7f-bb6e-42b34e7eadef"
"09/23/2025","IDSW100266",-25.9177317,32.5382821,32.2,4.85,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","25",40,52,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:28bd2d69-9b13-4820-a88a-2dc49887fe9a"
"09/23/2025","IDSW100267",-25.9182673,32.5391093,28.4,4.8,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","25",40,52,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:ff6f9d7d-dea1-4788-ae87-0b4f3cd7a907"
"09/23/2025","IDSW100268",-25.918316,32.5391018,27.8,4.6,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","25",40,52,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:032dffec-e20a-4c94-9aee-89f9ba2719a4"
"09/23/2025","IDSW100269",-25.9183171,32.5390811,27.8,4.92,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","25",40,52,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:328d0549-0126-45d9-bec4-bc8df1362a38"
"09/23/2025","IDSW100270",-25.9186296,32.5388606,27.6,4.82,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","25",40,52,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:1d46a07f-a7aa-4166-a84e-b0b3ae0858f5"
"09/23/2025","IDSW100271",-25.9186592,32.5388552,27.4,4.95,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","25",40,52,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:a07141a1-bddb-4165-8baa-20e075fbb72a"
"09/23/2025","IDSW100272",-25.9186535,32.5388735,27.4,4.6,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","25",40,52,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:0327c354-666f-49d1-87b2-9bc52037730a"
"09/30/2025","IDSW100273",-25.917755,32.5382667,26.3000011444,4.85,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Torpidos","20",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","","","uuid:4f4d7159-ef23-4dcf-88ed-f96f61dfbabd"
"09/30/2025","IDSW100274",-25.9177783,32.5383222,26.1000003815,4.457,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Moore_swab","20",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:1a1497f9-dc20-460b-be47-0d4f984234d0"
"09/30/2025","IDSW100275",-25.9177606,32.5383097,26.2000007629,3.833,"Maputo_provincia","matola","ETAR","Vala_esgoto_VE","Aguas_residuais","Grag_sample","20",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:e01b03d4-0060-418b-865e-2877b10d7227"
"09/30/2025","IDSW100276",-25.9184001,32.5392488,26.2000007629,4.633,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Torpidos","20",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","INOCÊNCIO","","uuid:887b5596-4c52-4b3a-a4a2-461ee8558a8a"
"09/30/2025","IDSW100277",-25.9183822,32.53925,26.2000007629,4.966,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Moore_swab","20",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:12803740-8067-4f24-a88b-934f7eec8d9d"
"09/30/2025","IDSW100278",-25.9183883,32.539235,26.2000007629,3.4,"Maputo Cidade","kamubukwana","ETAR","Entrada_ETAR","Aguas_residuais","Grag_sample","20",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:1f751420-fb34-41e1-b7f3-c949436b60a7"
"09/30/2025","IDSW100279",-25.9186876,32.5388309,26.2000007629,4.15,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Torpidos","20",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Nao","","","INOCÊNCIO","","uuid:df9b9822-0948-43ba-b524-018f95c986c9"
"09/30/2025","IDSW100280",-25.9186418,32.5388784,26.2000007629,3.8,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Moore_swab","20",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:f1ef897d-e7d7-4a15-a8bb-1f26059784d2"
"09/30/2025","IDSW100281",-25.9186509,32.5388524,26.2000007629,4.633,"Maputo Cidade","kamubukwana","ETAR","Cam_Cistern_CC","Aguas_residuais","Grag_sample","20",40,72,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:fcbf9f7d-e6c6-4820-86a4-389a61ab5d71"
"09/30/2025","IDSW100282",-25.9651136,32.602283,26,4.52,"Maputo Cidade","kamubukwana","Presidencia","Emissario_EM","Aguas_residuais","Grag_sample","20",40,70,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:67a0ac8e-9801-43a5-9b1a-ac63325eec23"
"09/30/2025","IDSW100283",-25.9838183,32.5919597,26,3.733,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Torpidos","20",40,70,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Nao","","","INOCÊNCIO","","uuid:95072911-d514-40a2-a34e-bc7546457927"
"09/30/2025","IDSW100284",-25.9837867,32.5919817,26,3.4,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Moore_swab","20",40,70,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:75b5ab75-6575-4e26-b7b4-ff156b015642"
"09/30/2025","IDSW100285",-25.9838385,32.5919428,26,4.78,"Maputo Cidade","kamubukwana","Tempestade","Emissario_EM","Aguas_residuais","Grag_sample","20",40,70,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","Sim","","","INOCÊNCIO","","uuid:de7531ef-fb4c-48ff-bd00-17f9be88a5a6"
"09/30/2025","IDSWT00056",-16.1545033,33.588635,123.5999984741,4.666,"Tete","tete","Registo","Emissario_EM","Aguas_residuais","Grag_sample","35",8,49,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","Sim","","","","","","","uuid:53ec171c-5a96-4c8e-a7ab-db78e5bf8bb0"
"09/30/2025","IDSWT00057",-16.1559817,33.590305,119.5,4.95,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Moore_swab","35",8,49,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:1634f272-e2b9-4aa6-ac7d-cd3e741b3edd"
"09/30/2025","IDSWT00058",-16.15603,33.5903183,119.5,4.983,"Tete","tete","Mercado_do_Peixe","Emissario_EM","Aguas_residuais","Grag_sample","35",8,49,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","Sim","","","","Camacho Monteiro","","uuid:be1f4acb-d5a2-4ad6-afe8-4d8f0e1e5014"
"09/30/2025","IDSWT00059",-16.1578954,33.5922408,119.5,4.44,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Moore_swab","35",8,49,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Banquir","","uuid:fcdfcf07-b4c3-40d8-968b-fdb352c26e8f"
"09/30/2025","IDSWT00060",-16.1578497,33.5922645,119.5,4.72,"Tete","tete","Paraiso_Misterioso","Emissario_EM","Aguas_residuais","Grag_sample","35",8,49,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Banquir","","uuid:dba842a2-6487-4640-b221-26e6fe8bf5eb"
"09/30/2025","IDSWT00061",-16.1638147,33.5982324,121.0999984741,5,"Tete","tete","Quartel_Militar","Emissario_EM","Aguas_residuais","Moore_swab","35",8,49,NA,NA,"",NA,NA,NA,"Sim","Sim",NA,"Sim","Sim","","","","","","Camacho Monteiro","","uuid:bc501774-36ab-43a0-ab67-ea24c784d34d"
